id_funcionario,departmento,regiao,educacao,genero,canal_recrutamento,numero_treinamentos,idade,aval_ano_anterior,tempo_servico,promovido
69736,RH,Nordeste,Superior,M,Outro,1,32,3,7,0
72993,Marketing,Norte,,M,Outro,1,40,3,11,0
24811,Contabilidade,Sul,Superior,M,Outsourcing,2,30,3,7,0
8079,Tecnologia,Norte,Superior,M,Outro,2,30,3,4,0
20781,Analytics,Sul,,M,Outro,2,26,3,5,0
815,Marketing,Nordeste,Superior,M,Outsourcing,3,33,3,3,0
35503,Tecnologia,Norte,Superior,M,Outsourcing,1,31,4,3,0
16737,Finance,Sudeste,Superior,M,Outsourcing,1,31,5,2,1
55096,Logistica,Sudeste,Superior,M,Outro,1,28,,1,0
15848,Logistica,Nordeste,,M,Outro,1,28,3,3,0
27954,Marketing,Nordeste,Superior,M,Outsourcing,1,30,5,3,0
4133,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,53,3,8,0
22822,RH,Sul,Mestrado ou Doutorado,M,Indicado,1,38,3,9,0
23386,RH,Nordeste,Superior,F,Outsourcing,1,29,5,4,0
1863,Marketing,Nordeste,Superior,F,Outro,1,29,3,7,0
38263,Marketing,Norte2,Superior,M,Outro,1,32,3,9,0
9569,Analytics,Nordeste,Superior,F,Outsourcing,1,30,3,4,0
12187,Tecnologia,Norte0,Superior,F,Outsourcing,1,30,2,3,0
3212,Tecnologia,Sul,Superior,F,Outro,1,45,3,13,0
41226,Analytics,Nordeste,Superior,M,Indicado,1,32,5,8,0
49038,Contabilidade,Sul,Superior,F,Outro,1,32,3,7,0
9891,RH,Sul,Superior,M,Outsourcing,1,28,3,5,0
33905,Tecnologia,Nordeste,Superior,M,Outro,1,42,3,6,0
7391,Contabilidade,Sudeste,Superior,M,Outsourcing,1,33,3,7,0
19839,Tecnologia,Sul,Superior,M,Indicado,1,30,5,7,0
2402,Finance,Sudeste,Superior,M,Outro,3,29,4,6,0
57784,Analytics,Nordeste,Superior,M,Outro,3,38,5,4,0
20622,Contabilidade,Nordeste,Superior,M,Outro,3,30,4,5,1
12351,Logistica,Sul,Superior,F,Outro,1,36,5,10,0
34201,Contabilidade,Sul,Superior,M,Outsourcing,1,33,5,4,0
69999,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,32,2,4,0
59319,Marketing,Norte,,M,Outro,1,31,1,3,0
73768,Pesquisa,Sudeste,Mestrado ou Doutorado,M,Outro,1,29,1,2,0
56531,Logistica,Norte,Superior,M,Outro,1,33,4,8,0
9100,Marketing,Sul,Superior,M,Outro,1,33,5,3,0
5810,Tecnologia,Centro,Superior,M,Outro,1,28,2,2,0
72235,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,1,36,4,2,0
48952,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,39,4,9,0
26043,Contabilidade,Sul,Superior,M,Outro,1,27,,1,0
16108,Marketing,Centro,Mestrado ou Doutorado,M,Outro,1,51,5,18,0
61855,Logistica,Sudeste,Superior,M,Outsourcing,1,33,5,5,0
42159,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,1,55,3,18,0
63482,Tecnologia,Nordeste,Superior,M,Indicado,1,25,4,2,0
71486,Marketing,Norte,Superior,M,Outsourcing,1,30,5,8,1
61824,Tecnologia,Sudeste,Superior,M,Outro,4,29,1,4,0
68379,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,1,35,3,8,0
34924,Marketing,Sul,Mestrado ou Doutorado,F,Outsourcing,1,44,4,7,0
12126,Tecnologia,Sudeste,Superior,M,Outro,1,35,4,9,0
65411,Marketing,Centro,Mestrado ou Doutorado,M,Outro,1,44,1,15,0
52662,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,44,4,4,0
35618,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outro,1,37,3,3,0
57857,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,38,5,6,1
51908,Logistica,Sudeste,Superior,F,Outro,1,32,5,8,0
18591,Tecnologia,Nordeste,Superior,M,Outsourcing,1,28,2,4,0
53904,Logistica,Centro,Superior,M,Outsourcing,2,31,3,5,0
63536,Contabilidade,Nordeste,Superior,M,Outro,2,34,4,3,0
20221,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,44,5,4,1
22417,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,2,31,4,1,0
26718,Finance,Sul,Superior,F,Outro,2,36,5,2,0
69514,Tecnologia,Sudeste,Superior,F,Outro,1,30,,1,0
7868,Logistica,Sudeste,Superior,F,Outsourcing,1,32,3,5,0
113,Analytics,Nordeste,Superior,F,Outro,3,28,5,5,0
11278,Analytics,Nordeste,Superior,M,Outro,1,20,5,2,0
59525,Logistica,Sul,Superior,M,Outro,1,46,3,17,0
47303,Marketing,Norte,Superior,M,Outsourcing,1,33,3,7,1
55470,Analytics,Sudeste,Superior,M,Outsourcing,1,29,4,1,0
30867,Marketing,Centro,Superior,F,Outsourcing,1,30,3,8,0
10201,Marketing,Sudeste,Superior,M,Outro,2,25,3,2,0
39421,Logistica,Nordeste,Mestrado ou Doutorado,M,Indicado,1,34,1,7,0
26010,Marketing,Norte0,Mestrado ou Doutorado,M,Outro,1,36,1,7,0
67156,Marketing,Sudeste,Superior,M,Outsourcing,2,30,1,7,0
65610,Finance,Nordeste,Superior,F,Outsourcing,1,29,,1,0
53453,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,56,3,3,1
21276,Analytics,Nordeste,Superior,M,Outsourcing,1,31,3,8,1
31328,Analytics,Sul,Mestrado ou Doutorado,M,Outsourcing,1,42,3,11,0
18928,Logistica,Nordeste,Mestrado ou Doutorado,M,Indicado,1,33,4,5,0
76304,Marketing,Nordeste,Superior,F,Outsourcing,1,52,3,5,0
70114,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,44,5,5,0
29475,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,31,5,2,0
6322,Logistica,Sudeste,Superior,M,Outsourcing,1,30,5,5,1
4060,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,38,2,6,0
34996,Marketing,Norte,Superior,M,Outro,3,28,,1,0
10866,Marketing,Sudeste,Superior,M,Outsourcing,1,31,3,3,0
57965,Marketing,Sudeste,Superior,M,Outsourcing,1,33,5,3,0
55849,Logistica,Sul,Superior,F,Outsourcing,1,42,3,11,0
32122,Tecnologia,Sul,Superior,M,Outro,1,29,4,8,0
67215,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,1,55,2,11,0
49579,Tecnologia,Nordeste,Superior,F,Outsourcing,1,32,2,5,0
70132,Marketing,Sudeste,Superior,M,Outro,1,30,1,4,0
76623,Tecnologia,Nordeste,,M,Outro,1,27,3,2,0
24960,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,36,3,7,0
62993,Logistica,Nordeste,Superior,F,Outsourcing,1,25,,1,0
16560,Marketing,Sudeste,Superior,F,Outro,1,34,1,10,0
55254,Contabilidade,Sudeste,Superior,F,Outsourcing,2,33,5,6,0
392,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,47,3,4,0
59902,Legal,Sudeste,Superior,M,Outsourcing,1,30,4,8,0
18323,Logistica,Norte,Superior,F,Outsourcing,1,30,3,5,0
77648,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,32,4,5,1
77966,Marketing,Sudeste,Superior,M,Outsourcing,1,25,,1,0
8202,Marketing,Norte,Superior,M,Outro,3,36,3,7,0
72030,Analytics,Sul,Superior,M,Outro,2,40,4,5,0
52421,Logistica,Sudeste,Mestrado ou Doutorado,M,Outro,1,45,4,19,0
30493,Marketing,Sul,Superior,F,Outro,1,27,,1,0
77406,Logistica,Sul,Superior,F,Outsourcing,1,36,5,7,0
70433,Finance,Nordeste,Mestrado ou Doutorado,M,Outro,1,32,5,6,0
39817,Marketing,Nordeste,Superior,F,Outsourcing,2,26,,1,0
37130,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,48,4,3,0
6569,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,1,38,2,8,0
23248,Tecnologia,Nordeste,Superior,M,Outsourcing,1,30,1,5,0
17267,Contabilidade,Sudeste,Superior,F,Outro,1,28,4,3,0
26006,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,45,4,5,0
72301,Logistica,Norte,Mestrado ou Doutorado,F,Outsourcing,1,33,2,4,0
27241,Pesquisa,Centro,Mestrado ou Doutorado,M,Outsourcing,1,34,3,6,0
48274,Marketing,Sudeste,Superior,M,Outsourcing,1,40,3,3,0
1267,Finance,Sul,Superior,M,Outro,1,26,3,1,0
59924,Marketing,Sul,Mestrado ou Doutorado,M,Outro,3,44,1,6,0
7573,Marketing,Sul,Mestrado ou Doutorado,M,Outro,2,40,5,6,0
1904,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,3,35,4,9,0
16546,Marketing,Sudeste,Superior,M,Outro,1,39,3,10,0
19421,Contabilidade,Sudeste,Superior,M,Outro,1,43,5,13,0
27671,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,34,4,8,0
36863,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,2,59,4,29,0
49453,Marketing,Sul,,M,Outro,2,25,5,2,0
52344,Logistica,Sul,Superior,F,Outsourcing,1,32,3,7,0
57739,Logistica,Sul,Superior,F,Outro,1,28,3,3,0
7215,Finance,Sudeste,Mestrado ou Doutorado,M,Outro,2,38,4,4,1
67744,Pesquisa,Sudeste,Superior,M,Outsourcing,1,31,4,3,0
16226,Analytics,Sudeste,Superior,M,Outro,1,34,4,7,0
68417,Marketing,Sudeste,Superior,M,Outro,1,48,3,14,0
49417,Finance,Sudeste,Superior,M,Outro,1,32,5,4,0
2307,Tecnologia,Sudeste,Superior,F,Outsourcing,1,28,3,4,0
10,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,35,4,9,0
31461,Marketing,Sul,Mestrado ou Doutorado,M,Outro,2,45,1,6,0
68000,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,58,3,7,0
22951,Marketing,Sudeste,Superior,M,Outro,1,41,3,14,0
33085,Contabilidade,Nordeste,Superior,M,Outro,1,32,5,6,0
61447,Logistica,Sul,Superior,F,Outro,3,33,4,7,0
72179,Legal,Nordeste,Superior,M,Outsourcing,1,27,4,3,0
58069,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,37,4,8,0
46251,Marketing,Sul,Superior,M,Outro,1,36,2,5,0
56931,Marketing,Norte,Superior,M,Outsourcing,1,33,1,7,0
59463,Marketing,Nordeste,Superior,M,Outsourcing,1,38,1,3,0
22513,Marketing,Sudeste,Superior,F,Outsourcing,1,28,3,2,0
641,Logistica,Sul,Superior,M,Outsourcing,1,32,4,6,0
34655,Marketing,Centro,Mestrado ou Doutorado,M,Outro,2,34,3,2,0
61840,Logistica,Sudeste,Superior,F,Outsourcing,1,42,5,3,0
72785,Logistica,Sul,Superior,M,Outro,1,51,4,12,0
50060,Marketing,Norte,Superior,M,Outro,1,39,5,2,0
57392,Finance,Nordeste,Superior,M,Outro,1,26,,1,0
4623,Contabilidade,Nordeste,Superior,M,Outro,1,31,4,6,0
75384,RH,Nordeste,Superior,M,Outro,1,26,2,3,0
40705,Tecnologia,Sul,Ensino Medio,M,Outro,2,23,,1,0
76646,Logistica,Nordeste,Ensino Medio,M,Outro,1,27,,1,0
32957,Marketing,Sul,Superior,M,Indicado,1,27,4,5,0
58044,Analytics,Nordeste,Superior,M,Outro,1,31,5,5,0
35987,Tecnologia,Nordeste,Superior,M,Outro,1,30,4,5,0
2303,Marketing,Sul,Superior,M,Outsourcing,1,33,3,7,0
8398,Contabilidade,Sudeste,Superior,F,Outro,1,31,1,7,1
48539,Marketing,Nordeste,Superior,M,Outro,1,42,5,12,0
16017,Logistica,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,42,2,16,0
52497,Logistica,Centro,Superior,F,Outsourcing,1,29,5,3,0
32953,Logistica,Sudeste,,M,Outro,1,35,3,2,0
78126,Contabilidade,Nordeste,Superior,F,Outro,1,33,3,3,0
43881,Contabilidade,Centro,Superior,M,Outsourcing,2,38,3,3,0
68006,Marketing,Norte2,Superior,M,Outro,3,35,4,4,0
2831,Logistica,Sudeste,Superior,M,Outro,1,30,1,6,0
28354,Analytics,Sudeste,Superior,M,Outro,1,33,5,6,1
23699,Marketing,Centro,Superior,M,Outsourcing,1,45,2,13,0
22753,Logistica,Sul,Superior,M,Outro,2,47,1,5,0
37501,Marketing,Nordeste,Superior,M,Outro,1,39,1,10,0
58905,Analytics,Sul,Mestrado ou Doutorado,M,Outsourcing,1,33,3,10,0
25989,Marketing,Norte,Superior,F,Outro,1,28,1,9,0
76963,Contabilidade,Norte,Mestrado ou Doutorado,F,Outro,1,34,3,8,0
71913,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,44,3,2,0
70933,Pesquisa,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,37,5,10,0
36857,Analytics,Nordeste,Superior,M,Outsourcing,1,29,3,2,1
24406,Marketing,Sudeste,Superior,F,Outsourcing,1,36,3,8,0
5834,Contabilidade,Sul,Superior,F,Outsourcing,1,29,4,4,0
17939,Tecnologia,Sul,Superior,F,Outsourcing,1,46,3,13,0
432,Marketing,Nordeste,Superior,F,Outro,1,30,3,6,0
14209,Marketing,Sudeste,Superior,F,Outsourcing,1,29,3,6,0
40451,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,33,3,5,0
13291,Marketing,Norte,Superior,M,Outro,1,35,1,2,0
25159,Marketing,Norte,Superior,M,Outro,1,39,2,7,0
73169,Tecnologia,Sul,Superior,F,Outsourcing,1,40,1,2,0
1077,Logistica,Sul,Superior,F,Outsourcing,1,42,4,11,0
51210,Marketing,Sudeste,Superior,M,Outsourcing,1,33,2,2,0
77180,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,2,37,4,7,0
12311,Contabilidade,Nordeste,Superior,M,Outro,1,28,3,6,0
2392,Pesquisa,Norte2,Superior,M,Outsourcing,1,28,5,3,0
76487,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,40,3,9,0
32317,Contabilidade,Sudeste,Superior,F,Outro,1,31,2,7,0
5373,Marketing,Sudeste,Superior,M,Outro,1,23,,1,0
22740,Logistica,Sul,Superior,F,Outro,1,50,2,3,0
20422,Logistica,Nordeste,Superior,M,Outro,1,40,3,6,0
46137,Marketing,Centro,Superior,M,Outro,1,33,3,2,0
49566,Marketing,Sul,Superior,M,Outsourcing,1,29,1,5,0
26775,Tecnologia,Sudeste,Superior,F,Outro,1,43,3,13,0
17609,Logistica,Sudeste,Superior,M,Outro,1,33,5,5,0
51468,Logistica,Sudeste,Superior,M,Outsourcing,1,32,5,5,0
12716,Marketing,Sul,Superior,M,Outro,1,60,3,32,0
26880,Logistica,Sul,Superior,M,Outro,1,47,3,18,0
28983,Finance,Sul,Mestrado ou Doutorado,M,Outro,2,34,3,8,0
13668,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,28,3,4,0
59567,Analytics,Nordeste,,M,Outro,1,27,,1,0
55195,Pesquisa,Norte,Mestrado ou Doutorado,M,Outro,4,32,3,8,0
4297,Marketing,Sul,Mestrado ou Doutorado,M,Outro,3,33,3,3,0
1575,Tecnologia,Sudeste,Superior,F,Outro,1,27,1,2,0
77427,Analytics,Norte,Mestrado ou Doutorado,M,Outsourcing,1,34,5,8,1
42165,Logistica,Sul,Superior,M,Outro,1,51,3,17,0
51657,Finance,Norte,Superior,F,Outro,1,31,5,5,1
67632,Marketing,Sudeste,Superior,M,Outro,1,31,1,4,0
20033,Contabilidade,Sul,Superior,M,Outro,1,41,5,4,0
14321,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Indicado,1,36,5,9,0
40050,Analytics,Sudeste,Superior,M,Outro,1,26,3,3,0
73649,Marketing,Nordeste,Superior,M,Outsourcing,1,39,1,3,0
58633,Marketing,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,37,5,8,0
66928,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,35,4,5,0
49605,Logistica,Norte2,Superior,F,Outro,1,29,3,9,0
1035,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,41,5,9,1
45321,RH,Sul,Superior,F,Outsourcing,1,55,3,23,0
6916,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,2,34,3,6,0
38465,Contabilidade,Sul,Mestrado ou Doutorado,F,Indicado,1,39,3,7,1
17657,Tecnologia,Sul,Superior,M,Outro,2,38,4,3,0
10767,Marketing,Nordeste,Superior,M,Outsourcing,1,32,3,4,0
23549,RH,Sul,Superior,M,Outsourcing,1,22,,1,0
65693,Marketing,Sudeste,Superior,M,Outro,1,39,3,5,0
78241,Analytics,Norte,Superior,M,Outro,1,27,3,3,0
11012,Tecnologia,Sudeste,Superior,M,Outro,1,40,4,3,0
53069,Analytics,Sul,Superior,M,Outro,1,36,5,9,0
62702,Marketing,Sudeste,Superior,M,Outro,1,31,2,4,0
51158,Tecnologia,Sul,Mestrado ou Doutorado,M,Outsourcing,1,44,3,16,0
45681,Marketing,Sul,Superior,M,Outro,2,57,3,4,0
67399,Logistica,Norte,Superior,M,Outsourcing,1,32,1,5,0
19015,Tecnologia,Norte,Superior,F,Outro,1,30,2,2,1
42402,Analytics,Sudeste,Superior,M,Outsourcing,1,32,4,7,0
61679,Logistica,Norte,Superior,M,Outro,2,37,3,7,0
55731,Logistica,Norte,Superior,M,Outsourcing,1,44,1,13,0
65157,Logistica,Centro,Superior,F,Outro,1,34,3,5,0
32338,Marketing,Centro,Mestrado ou Doutorado,M,Outro,1,37,1,8,0
47988,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,48,3,6,0
19463,Marketing,Sudeste,Superior,F,Outro,1,36,3,4,0
43584,Marketing,Sul,Superior,M,Indicado,1,36,5,2,0
33336,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,45,1,12,0
20729,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,2,36,5,7,1
4494,Tecnologia,Nordeste,Superior,F,Outro,1,37,4,2,0
61622,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,2,31,1,6,0
39259,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,1,46,1,15,0
15414,Pesquisa,Nordeste,Superior,M,Outsourcing,2,29,,1,0
51507,Marketing,Sudeste,Superior,M,Outsourcing,1,41,3,12,0
47121,Logistica,Sudeste,Superior,F,Outsourcing,1,30,5,2,1
13854,Marketing,Nordeste,,M,Outro,1,32,2,7,0
35897,Contabilidade,Sul,Superior,M,Outsourcing,1,37,3,7,0
8110,Logistica,Sudeste,Superior,M,Outro,1,49,3,6,0
67466,Logistica,Sul,Superior,F,Outro,1,31,3,6,0
75880,Finance,Nordeste,Superior,M,Outro,1,29,5,6,0
69629,Contabilidade,Sudeste,Mestrado ou Doutorado,F,Outsourcing,2,32,3,6,0
7001,Logistica,Sul,Superior,M,Outro,1,49,3,18,0
73736,Contabilidade,Nordeste,Mestrado ou Doutorado,F,Outro,1,31,3,3,0
66023,Logistica,Nordeste,Superior,M,Outro,1,33,4,4,0
56690,RH,Nordeste,Superior,M,Outsourcing,1,30,3,4,0
10109,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,32,3,3,0
4897,Logistica,Sul,Superior,M,Outsourcing,1,33,4,9,0
67841,Contabilidade,Sul,Superior,M,Outsourcing,1,27,4,3,0
29815,Analytics,Sul,Superior,F,Outro,1,41,1,13,0
50938,RH,Sul,Mestrado ou Doutorado,F,Outro,1,36,5,2,1
26237,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,37,5,2,0
8621,Marketing,Nordeste,Superior,M,Outro,1,32,3,8,1
25952,Marketing,Nordeste,Superior,M,Outro,1,26,,1,1
33816,Logistica,Nordeste,Superior,M,Outro,1,29,3,6,0
70379,Contabilidade,Sul,,F,Outro,1,27,3,4,0
42111,Marketing,Sul,Superior,M,Outsourcing,1,41,3,6,0
75831,Marketing,Norte,Superior,M,Outsourcing,1,30,5,9,0
39250,Pesquisa,Sul,Mestrado ou Doutorado,M,Outsourcing,2,31,3,3,0
53637,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,1,48,3,13,0
47950,Logistica,Centro,Superior,M,Outro,1,56,3,13,0
27753,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,1,38,1,2,0
76451,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,1,36,4,3,0
61792,Tecnologia,Norte,Mestrado ou Doutorado,F,Outsourcing,1,35,4,9,0
63730,Marketing,Sudeste,Superior,M,Outsourcing,1,30,5,6,0
49173,Marketing,Norte,Superior,M,Outsourcing,1,39,3,7,0
76180,Logistica,Sul,Superior,M,Outsourcing,1,39,5,9,0
6950,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,41,4,8,0
31765,Finance,Sul,Superior,M,Outro,2,30,5,5,0
65225,RH,Sul,Superior,F,Outro,1,57,5,16,0
49628,RH,Sul,Superior,M,Indicado,1,35,5,3,0
34704,Logistica,Sudeste,Superior,M,Outro,1,26,2,4,0
65168,Marketing,Sudeste,Superior,M,Outro,1,36,3,9,0
12041,Tecnologia,Sul,Superior,F,Outsourcing,1,51,3,18,0
40869,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,57,5,11,0
29544,Analytics,Nordeste,Superior,F,Outro,1,29,3,5,0
20931,Analytics,Sudeste,Superior,M,Outsourcing,1,30,5,4,1
12686,Analytics,Sul,Superior,F,Outro,2,28,3,4,0
59641,Legal,Sul,Superior,F,Outro,1,32,4,2,0
1852,Pesquisa,Sul,Superior,M,Outro,2,44,3,4,0
7226,Logistica,Nordeste,Superior,M,Outsourcing,1,33,3,5,0
43247,Marketing,Sul,Superior,M,Indicado,2,29,,1,0
28423,Marketing,Nordeste,Superior,M,Outsourcing,1,40,4,5,0
77555,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,2,57,5,14,0
33695,Legal,Centro,Superior,M,Outro,1,29,5,3,0
26295,Finance,Sudeste,Superior,M,Outsourcing,1,28,3,2,0
71848,Contabilidade,Sul,Superior,F,Outro,1,28,5,7,1
24122,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,53,2,6,0
74492,Analytics,Sul,Superior,M,Outsourcing,1,29,5,2,0
64200,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,56,2,27,0
1109,Marketing,Sul,Superior,F,Outro,1,32,2,9,0
20527,RH,Nordeste,Mestrado ou Doutorado,M,Outro,1,31,3,5,1
10283,Marketing,Sudeste,Superior,M,Outro,1,29,4,2,1
40634,Marketing,Norte,Mestrado ou Doutorado,M,Outsourcing,2,42,5,14,0
2187,Logistica,Nordeste,Superior,M,Outro,2,32,3,7,0
30328,Analytics,Sudeste,Superior,M,Outro,1,30,1,5,0
1511,Marketing,Sudeste,Superior,M,Outro,1,30,2,6,0
48936,Marketing,Sudeste,Superior,M,Outsourcing,1,27,2,2,0
44394,Analytics,Sudeste,Superior,M,Outro,2,30,5,5,0
69615,Tecnologia,Sul,Superior,M,Outro,1,29,4,2,0
46753,Marketing,Sudeste,Superior,M,Outro,1,28,,1,0
55505,Logistica,Sul,Superior,M,Outro,3,49,5,16,1
18325,Marketing,Norte,Superior,M,Outsourcing,1,23,,1,0
45056,Marketing,Nordeste,,M,Outsourcing,1,26,2,2,0
30340,Logistica,Nordeste,Ensino Medio,M,Outsourcing,1,23,,1,0
38407,Marketing,Centro,Mestrado ou Doutorado,M,Outro,1,36,3,3,0
33411,Analytics,Sul,Superior,M,Outro,1,28,4,4,1
75136,RH,Nordeste,Mestrado ou Doutorado,M,Outro,1,36,3,2,0
74875,Analytics,Sul,Superior,M,Outro,1,39,5,7,1
35598,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,36,4,4,0
20252,Pesquisa,Sul,Mestrado ou Doutorado,M,Outro,2,29,3,2,0
67734,Marketing,Sul,Superior,M,Outsourcing,2,37,3,4,0
27448,Logistica,Sul,Mestrado ou Doutorado,F,Outro,1,35,5,3,0
36081,Marketing,Centro,Superior,M,Outro,1,36,3,9,0
2461,Marketing,Centro,Superior,F,Outro,1,28,1,4,0
52579,Tecnologia,Nordeste,Superior,M,Outro,1,31,4,7,0
74642,Marketing,Sudeste,Superior,M,Outsourcing,2,32,3,5,0
46451,Logistica,Sudeste,Superior,M,Outsourcing,1,45,3,15,1
21617,Marketing,Sul,Superior,M,Outsourcing,1,31,3,7,0
12154,Marketing,Sudeste,Superior,M,Outro,1,25,3,2,0
26478,Contabilidade,Norte0,Mestrado ou Doutorado,M,Outro,1,35,3,5,0
66112,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,51,3,9,0
1127,Logistica,Nordeste,Superior,M,Indicado,1,28,5,4,0
64317,Finance,Nordeste,Superior,M,Outsourcing,2,28,,1,0
51533,Logistica,Norte0,Superior,M,Outro,1,30,3,8,0
56066,Tecnologia,Nordeste,Superior,M,Outsourcing,1,34,2,7,0
47103,Tecnologia,Sul,Superior,F,Outro,1,29,5,3,0
32225,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,38,2,4,0
64174,Marketing,Sudeste,Superior,M,Outsourcing,1,29,4,5,0
60331,Contabilidade,Nordeste,Superior,F,Outro,2,26,5,2,0
32834,Finance,Nordeste,Mestrado ou Doutorado,F,Outro,1,34,5,10,0
36149,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,41,4,4,0
43992,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,2,48,3,16,0
42870,Logistica,Sudeste,Superior,M,Outro,1,48,4,4,0
74495,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,58,3,6,0
13513,Pesquisa,Norte,Superior,M,Outsourcing,1,30,4,5,0
48153,Marketing,Sul,,M,Outro,1,35,4,4,1
14075,Marketing,Centro,Mestrado ou Doutorado,M,Outro,1,35,5,5,0
27167,Logistica,Sudeste,Superior,M,Outsourcing,1,32,3,7,0
52712,Contabilidade,Nordeste,Superior,M,Outro,7,25,,1,0
17893,Analytics,Nordeste,Superior,M,Outro,2,29,3,6,0
49813,Marketing,Nordeste,Superior,F,Outro,1,29,4,5,0
57446,Marketing,Sudeste,Superior,M,Outsourcing,1,33,1,5,0
61138,RH,Nordeste,Mestrado ou Doutorado,M,Outro,1,36,3,9,0
57080,Contabilidade,Sudeste,Superior,M,Outsourcing,4,28,,1,0
73940,RH,Norte,Superior,F,Outro,1,28,,1,0
51493,Analytics,Sudeste,Superior,M,Outro,1,40,3,4,1
76417,Analytics,Norte0,Superior,M,Outro,1,28,5,4,1
70143,Contabilidade,Nordeste,Mestrado ou Doutorado,F,Outsourcing,3,36,3,4,0
18435,Marketing,Sudeste,Superior,F,Outsourcing,1,33,2,3,0
2038,Logistica,Nordeste,Superior,M,Outsourcing,1,25,,1,0
64632,RH,Sul,Ensino Medio,M,Outsourcing,1,21,3,2,0
68714,Logistica,Nordeste,Superior,M,Outro,2,44,3,15,0
58914,Marketing,Nordeste,Superior,M,Outro,1,49,1,7,0
45329,Tecnologia,Nordeste,Superior,M,Outsourcing,1,30,3,8,0
22739,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,46,1,2,0
39625,Tecnologia,Norte,Superior,F,Outro,3,28,3,4,0
47440,Analytics,Sudeste,Superior,M,Outsourcing,1,29,5,3,0
44145,Marketing,Norte,Superior,M,Outro,1,39,2,2,0
11557,Marketing,Nordeste,Superior,M,Outro,3,33,1,7,0
